price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,location,property_age_years,year_built,property_type,sale_date,local_market_index,comparable_sale_price,price_per_sqft,age_band,latitude,longitude,demand_index,growth_rate_zone,distance_to_school_km,distance_to_hospital_km,distance_to_supermarket_km,distance_to_transit_km,distance_to_park_km,location_convenience_score,nearest_school,nearest_hospital,nearest_supermarket,nearest_transit_station,nearest_park
3500000,5900,2,1,1,yes,no,no,no,no,1,no,furnished,Madurai,29,1997,Independent House,2025-03-17,78.4,2929733.0,593.22,16-30yrs,9.95949,78.19454,29.9,High Growth,1.07,3.37,1.97,0.76,1.12,51.3,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3500000,3120,3,1,2,yes,no,no,no,no,1,no,unfurnished,Coimbatore,14,2012,Independent House,2026-06-28,92.8,3582632.0,1121.79,6-15yrs,11.12477,77.03195,33.1,High Growth,2.7,2.96,0.94,1.5,1.46,43.8,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3500000,7350,2,1,1,yes,no,no,no,no,1,no,semi-furnished,Kochi,26,2000,Independent House,2026-03-30,96.5,3891562.0,476.19,16-30yrs,10.00677,76.34475,50.4,High Growth,1.93,2.96,1.81,2.03,1.85,37.8,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
3500000,3512,2,1,1,yes,no,no,no,no,1,yes,unfurnished,Coimbatore,27,1999,Apartment,2024-09-05,86.4,3496500.0,996.58,16-30yrs,11.0126,77.00737,42.9,High Growth,0.47,3.05,0.41,1.98,3.35,45.6,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
3500000,9500,3,1,2,yes,no,no,no,no,3,yes,unfurnished,Kochi,9,2017,Independent House,2025-08-09,99.5,3850500.0,368.42,6-15yrs,9.98634,76.29912,48.5,High Growth,3.23,0.97,0.63,0.76,2.54,52.2,Chinmaya Vidyalaya,Aster Medcity,Margin Free Market,Vytilla Mobility Hub,Rajendra Maidan
3500000,5880,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,26,2000,Independent House,2026-04-16,77.8,2929733.0,595.24,16-30yrs,9.82498,78.11147,30.4,High Growth,1.63,4.14,1.25,3.76,1.36,28.6,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3500000,12944,3,1,1,yes,no,no,no,no,0,no,unfurnished,Kochi,22,2004,Independent House,2026-04-26,95.7,3850500.0,270.4,16-30yrs,9.96157,76.14524,43.7,High Growth,2.71,3.71,1.89,1.75,0.54,37.7,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
3493000,4900,3,1,2,no,no,no,no,no,0,no,unfurnished,Kochi,30,1996,Independent House,2026-07-06,98.0,3850750.0,712.86,16-30yrs,9.94092,76.25825,38.2,High Growth,0.49,1.15,1.13,0.35,0.41,79.2,Chinmaya Vidyalaya,Aster Medcity,Margin Free Market,Vytilla Mobility Hub,Rajendra Maidan
3465000,3060,3,1,1,yes,no,no,no,no,0,no,unfurnished,Kochi,17,2009,Apartment,2025-09-13,104.7,3851750.0,1132.35,16-30yrs,9.81792,76.39344,33.7,High Growth,0.76,2.81,0.63,1.38,2.45,52.8,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
3465000,5320,2,1,1,yes,no,no,no,no,1,yes,unfurnished,Madurai,26,2000,Independent House,2026-06-25,79.9,2930317.0,651.32,16-30yrs,10.01881,78.082,49.6,High Growth,1.25,1.66,1.36,0.1,0.1,73.7,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3465000,2145,3,1,3,yes,no,no,no,no,0,yes,furnished,Madurai,31,1995,Independent House,2025-12-29,80.6,2944543.0,1615.38,31-45yrs,9.87591,78.076,49.3,High Growth,1.15,2.14,1.24,0.98,1.32,59.8,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3430000,4000,2,1,1,yes,no,no,no,no,0,no,unfurnished,Kochi,1,2025,Independent House,2024-07-07,100.2,3895938.0,857.5,0-5yrs,9.97903,76.33852,55.9,High Growth,2.58,3.73,1.43,1.43,2.4,32.0,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
3430000,3185,2,1,1,yes,no,no,no,no,2,no,unfurnished,Kochi,8,2018,Apartment,2026-06-09,94.3,3895938.0,1076.92,6-15yrs,9.9018,76.27294,34.5,High Growth,0.33,3.61,1.18,3.73,0.75,43.6,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
3430000,3850,3,1,1,yes,no,no,no,no,0,no,unfurnished,Coimbatore,35,1991,Apartment,2024-12-22,91.3,3584753.0,890.91,31-45yrs,11.08635,76.9222,36.5,High Growth,2.07,5.44,0.88,1.81,1.69,30.1,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3430000,2145,3,1,3,yes,no,no,no,no,0,yes,furnished,Kochi,10,2016,Independent House,2024-07-07,101.6,3853000.0,1599.07,6-15yrs,10.02306,76.37634,50.4,High Growth,0.85,2.77,1.19,1.8,1.77,50.7,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
3430000,2610,3,1,2,yes,no,yes,no,no,0,yes,unfurnished,Coimbatore,22,2004,Independent House,2026-06-22,89.1,3584753.0,1314.18,16-30yrs,10.9587,76.99949,36.8,High Growth,2.41,1.43,0.1,2.29,2.85,46.6,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
3430000,1950,3,2,2,yes,no,yes,no,no,0,yes,unfurnished,Kochi,14,2012,Independent House,2025-01-17,101.1,3853000.0,1758.97,6-15yrs,9.82407,76.32033,55.3,High Growth,1.89,2.71,1.3,1.63,0.52,52.7,Chinmaya Vidyalaya,Aster Medcity,Margin Free Market,Vytilla Mobility Hub,Rajendra Maidan
3423000,4040,2,1,1,yes,no,no,no,no,0,no,unfurnished,Coimbatore,26,2000,Independent House,2026-01-07,90.9,3500000.0,847.28,16-30yrs,11.0076,76.91628,41.4,High Growth,1.34,0.1,2.01,1.1,2.06,61.1,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
3395000,4785,3,1,2,yes,yes,yes,no,yes,1,no,furnished,Madurai,20,2006,Independent House,2024-11-22,79.8,2945943.0,709.51,16-30yrs,9.98462,78.15459,20.9,High Growth,4.43,5.62,1.77,3.04,2.15,0.0,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3395000,3450,3,1,1,yes,no,yes,no,no,2,no,unfurnished,Kochi,23,2003,Apartment,2025-12-08,97.4,3854250.0,984.06,16-30yrs,9.90521,76.29365,32.5,High Growth,1.91,3.27,0.68,2.13,2.2,40.1,Chinmaya Vidyalaya,Aster Medcity,Margin Free Market,Vytilla Mobility Hub,Rajendra Maidan
3395000,3640,2,1,1,yes,no,no,no,no,0,no,furnished,Kochi,9,2017,Apartment,2025-10-09,96.9,3898125.0,932.69,6-15yrs,9.88825,76.3217,28.2,High Growth,3.12,3.6,0.31,3.1,0.35,38.4,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
3360000,3500,4,1,2,yes,no,no,no,yes,2,no,unfurnished,Kochi,21,2005,Independent House,2025-12-23,97.7,3704400.0,960.0,16-30yrs,9.96538,76.34774,48.7,High Growth,0.58,2.85,1.98,2.35,2.41,40.2,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
3360000,4960,4,1,3,no,no,no,no,no,0,no,semi-furnished,Kochi,2,2024,Independent House,2025-02-23,98.5,3704400.0,677.42,0-5yrs,9.73789,76.34613,33.3,High Growth,1.82,1.78,0.97,0.87,1.15,61.3,Chinmaya Vidyalaya,Aster Medcity,Margin Free Market,Vytilla Mobility Hub,Rajendra Maidan
3360000,4120,2,1,2,yes,no,no,no,no,0,no,unfurnished,Coimbatore,26,2000,Independent House,2025-08-11,91.8,3502864.0,815.53,16-30yrs,10.97027,76.96773,39.7,High Growth,1.96,2.65,1.12,1.24,1.88,48.0,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
3360000,4750,2,1,1,yes,no,no,no,no,0,no,unfurnished,Kochi,14,2012,Independent House,2026-01-04,99.5,3900312.0,707.37,6-15yrs,9.83433,76.31556,32.0,High Growth,2.1,1.88,1.46,1.34,1.15,53.4,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
3360000,3720,2,1,1,no,no,no,no,yes,0,no,unfurnished,Madurai,4,2022,Apartment,2025-02-16,74.7,2932067.0,903.23,0-5yrs,9.94584,78.03964,27.1,High Growth,1.66,2.29,0.95,1.39,4.35,37.4,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3360000,3750,3,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,3,2023,Apartment,2026-04-28,81.7,2946643.0,896.0,0-5yrs,9.87366,78.16485,25.0,High Growth,1.18,3.47,1.39,2.16,2.23,38.7,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3360000,3100,3,1,2,no,no,yes,no,no,0,no,semi-furnished,Kochi,23,2003,Independent House,2026-05-26,93.5,3855500.0,1083.87,16-30yrs,9.85314,76.3152,17.1,High Growth,0.1,1.41,2.48,1.66,4.82,38.4,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
3360000,3185,2,1,1,yes,no,yes,no,no,2,no,furnished,Madurai,13,2013,Apartment,2026-05-25,81.2,2932067.0,1054.95,6-15yrs,9.90043,78.09258,30.3,High Growth,1.41,5.12,0.99,1.01,1.41,41.6,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3353000,2700,3,1,1,no,no,no,no,no,0,no,furnished,Kochi,33,1993,Apartment,2026-03-28,97.6,3855750.0,1241.85,31-45yrs,9.82841,76.21314,42.2,High Growth,0.99,1.4,2.43,2.81,1.69,45.2,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
3332000,2145,3,1,2,yes,no,yes,no,no,0,yes,furnished,Kochi,30,1996,Independent House,2026-04-30,100.9,3856500.0,1553.38,16-30yrs,9.93028,76.26319,37.9,High Growth,1.65,3.86,1.51,2.79,3.61,21.1,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
3325000,4040,2,1,1,yes,no,no,no,no,1,no,unfurnished,Madurai,15,2011,Independent House,2024-09-10,81.9,2932650.0,823.02,6-15yrs,9.87743,78.03486,28.7,High Growth,2.87,2.07,1.55,1.76,1.72,41.4,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3325000,4775,4,1,2,yes,no,no,no,no,0,no,unfurnished,Kochi,25,2001,Independent House,2026-06-10,98.8,3711400.0,696.34,16-30yrs,9.90478,76.29116,35.1,High Growth,4.11,1.21,1.9,0.76,2.54,38.2,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
3290000,2500,2,1,1,no,no,no,no,yes,0,no,unfurnished,Madurai,34,1992,Apartment,2025-09-10,84.4,2933233.0,1316.0,31-45yrs,9.875,78.14043,22.7,High Growth,2.62,3.55,2.01,1.22,3.54,23.9,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3290000,3180,4,1,2,yes,no,yes,no,yes,0,no,unfurnished,Coimbatore,25,2001,Independent House,2026-05-16,93.7,3670625.0,1034.59,16-30yrs,11.08066,76.8894,34.0,High Growth,2.95,3.05,1.98,1.03,1.67,37.2,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3290000,6060,3,1,1,yes,yes,yes,no,no,0,no,furnished,Kochi,5,2021,Independent House,2025-01-20,97.6,3858000.0,542.9,0-5yrs,9.92358,76.27063,22.4,High Growth,2.73,2.69,1.77,0.97,1.42,43.7,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
3290000,3480,4,1,2,no,no,no,no,no,1,no,semi-furnished,Coimbatore,39,1987,Independent House,2024-07-07,90.3,3670625.0,945.4,31-45yrs,11.05352,77.03054,36.3,High Growth,2.63,2.71,0.91,0.83,1.78,47.9,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
3290000,3792,4,1,2,yes,no,no,no,no,0,no,semi-furnished,Madurai,17,2009,Independent House,2026-02-01,82.0,2899500.0,867.62,16-30yrs,9.95878,78.19418,39.6,High Growth,2.45,1.94,2.28,1.83,3.09,31.9,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3290000,4040,2,1,1,yes,no,no,no,no,0,no,unfurnished,Coimbatore,39,1987,Independent House,2025-01-25,88.4,3506045.0,814.36,31-45yrs,10.96037,77.02654,23.2,High Growth,1.79,3.57,1.27,2.05,2.69,33.2,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
3290000,2145,3,1,2,yes,no,yes,no,no,0,yes,furnished,Coimbatore,17,2009,Independent House,2026-07-06,87.7,3588995.0,1533.8,16-30yrs,11.0567,76.94527,47.5,High Growth,1.51,2.02,0.7,1.9,3.23,45.0,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
3290000,5880,3,1,1,yes,no,no,no,no,1,no,unfurnished,Madurai,26,2000,Independent House,2025-05-05,75.2,2948043.0,559.52,16-30yrs,9.94964,78.09613,38.1,High Growth,2.23,2.77,1.84,0.86,1.75,44.4,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3255000,4500,2,1,1,no,no,no,no,no,0,no,semi-furnished,Madurai,25,2001,Independent House,2026-05-04,78.8,2933817.0,723.33,16-30yrs,9.94716,78.09244,29.5,High Growth,3.82,4.36,1.76,1.99,1.59,20.5,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3255000,3930,2,1,1,no,no,no,no,no,0,no,unfurnished,Madurai,17,2009,Apartment,2024-11-16,76.7,2933817.0,828.24,16-30yrs,9.89729,78.16129,23.3,High Growth,2.88,1.13,1.35,3.59,0.89,42.2,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3234000,3640,4,1,2,yes,no,yes,no,no,0,no,unfurnished,Madurai,13,2013,Independent House,2026-07-07,85.8,2907500.0,888.46,6-15yrs,9.89532,78.28443,24.7,High Growth,3.72,2.15,1.42,1.98,1.84,34.7,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3220000,4370,3,1,2,yes,no,no,no,no,0,no,unfurnished,Madurai,20,2006,Independent House,2025-12-16,82.6,2949443.0,736.84,16-30yrs,9.98019,78.21815,31.8,High Growth,0.69,1.93,1.7,1.36,1.45,58.1,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3220000,2684,2,1,1,yes,no,no,no,yes,1,no,unfurnished,Madurai,22,2004,Apartment,2025-07-19,81.6,2934400.0,1199.7,16-30yrs,10.07794,78.2308,28.9,High Growth,2.28,1.79,2.62,4.14,2.0,24.6,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3220000,4320,3,1,1,no,no,no,no,no,1,no,unfurnished,Coimbatore,4,2022,Independent House,2026-04-24,87.8,3591117.0,745.37,0-5yrs,10.95869,77.05029,38.1,High Growth,2.3,0.99,1.22,1.91,1.02,56.3,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3220000,3120,3,1,2,no,no,no,no,no,0,no,furnished,Madurai,5,2021,Independent House,2026-05-15,82.1,2949443.0,1032.05,0-5yrs,9.96261,78.00691,18.0,High Growth,2.69,2.63,0.52,1.25,1.41,50.0,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3150000,3450,1,1,1,yes,no,no,no,no,0,no,furnished,Coimbatore,1,2025,Apartment,2026-06-16,87.5,3150000.0,913.04,0-5yrs,10.99116,76.94175,41.5,High Growth,0.58,2.85,0.89,2.34,1.66,51.1,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
3150000,3986,2,2,1,no,yes,yes,no,no,1,no,unfurnished,Madurai,18,2008,Apartment,2026-03-31,82.5,2935567.0,790.27,16-30yrs,9.98014,78.08951,27.1,High Growth,0.15,2.72,1.69,1.11,3.25,47.6,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3150000,3500,2,1,1,no,no,yes,no,no,0,no,semi-furnished,Coimbatore,36,1990,Apartment,2025-12-14,90.7,3512409.0,900.0,31-45yrs,11.04748,77.04327,39.6,High Growth,0.1,0.66,1.13,1.33,1.66,71.3,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
3150000,4095,2,1,1,yes,no,no,no,no,2,no,semi-furnished,Coimbatore,22,2004,Independent House,2026-06-07,87.4,3512409.0,769.23,16-30yrs,11.09101,77.07399,27.1,High Growth,1.63,3.79,0.9,2.65,1.5,38.4,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
3150000,1650,3,1,2,no,no,yes,no,no,0,no,unfurnished,Madurai,34,1992,Independent House,2026-03-11,79.4,2950843.0,1909.09,31-45yrs,9.72957,78.07333,18.4,High Growth,4.64,4.0,1.92,1.26,3.47,10.1,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3150000,3450,3,1,2,yes,no,yes,no,no,0,no,semi-furnished,Madurai,8,2018,Independent House,2026-07-05,84.9,2950843.0,913.04,6-15yrs,9.88312,78.12251,27.0,High Growth,2.26,2.96,1.85,0.43,3.69,34.2,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3150000,6750,2,1,1,yes,no,no,no,no,0,no,semi-furnished,Madurai,40,1986,Independent House,2025-05-07,81.8,2935567.0,466.67,31-45yrs,9.85603,78.1588,22.4,High Growth,0.82,1.54,1.24,2.44,1.86,53.6,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3150000,9000,3,1,2,yes,no,no,no,no,2,no,semi-furnished,Coimbatore,19,2007,Independent House,2026-06-03,87.7,3593238.0,350.0,16-30yrs,11.00924,76.92161,30.0,High Growth,2.35,1.67,1.52,2.46,1.83,42.2,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3150000,3069,2,1,1,yes,no,no,no,no,1,no,unfurnished,Madurai,37,1989,Apartment,2026-04-15,80.9,2935567.0,1026.39,31-45yrs,9.87453,78.0758,34.8,High Growth,1.66,5.28,0.88,0.5,0.1,50.5,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3143000,4500,3,1,2,yes,no,no,no,yes,0,no,unfurnished,Coimbatore,3,2023,Independent House,2026-07-03,87.0,3593450.0,698.44,0-5yrs,10.97193,76.90838,41.3,High Growth,2.05,4.81,0.87,1.33,0.36,44.6,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
3129000,5495,3,1,1,yes,no,yes,no,no,0,no,unfurnished,Coimbatore,26,2000,Independent House,2026-02-16,89.8,3593874.0,569.43,16-30yrs,11.06453,77.01774,35.7,High Growth,1.51,3.34,1.07,2.6,2.01,38.1,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3118850,2398,3,1,1,yes,no,no,no,no,0,yes,semi-furnished,Coimbatore,34,1992,Apartment,2025-04-05,92.5,3594182.0,1300.6,31-45yrs,11.14993,76.89216,46.1,High Growth,0.64,1.46,0.39,1.78,3.36,55.1,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
3115000,3000,3,1,1,no,no,no,no,yes,0,no,unfurnished,Madurai,3,2023,Apartment,2026-03-05,81.9,2951543.0,1038.33,0-5yrs,9.72753,78.19927,26.5,High Growth,1.5,4.58,1.58,2.51,4.26,15.2,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3115000,3850,3,1,2,yes,no,no,no,no,0,no,unfurnished,Madurai,37,1989,Independent House,2026-05-19,89.1,2951543.0,809.09,31-45yrs,9.90347,78.12588,38.4,High Growth,2.61,2.91,1.22,1.55,2.91,34.2,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3115000,3500,2,1,1,yes,no,no,no,no,0,no,unfurnished,Coimbatore,33,1993,Apartment,2025-07-22,91.3,3514000.0,890.0,31-45yrs,11.03864,77.00842,43.9,High Growth,2.15,4.67,0.91,1.09,1.46,39.6,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
3087000,8100,2,1,1,yes,no,no,no,no,1,no,unfurnished,Coimbatore,22,2004,Independent House,2025-06-14,90.7,3515273.0,381.11,16-30yrs,11.01713,77.06395,31.9,High Growth,3.21,2.02,1.38,1.23,2.67,38.2,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
3080000,4960,2,1,1,yes,no,yes,no,yes,0,no,unfurnished,Madurai,18,2008,Independent House,2026-05-21,79.3,2936733.0,620.97,16-30yrs,9.90104,78.07298,27.8,High Growth,0.95,3.47,1.43,1.48,0.49,54.0,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3080000,2160,3,1,2,no,no,yes,no,no,0,no,semi-furnished,Coimbatore,6,2020,Independent House,2025-07-04,89.3,3595359.0,1425.93,6-15yrs,10.92206,76.89863,27.8,High Growth,3.11,2.56,0.84,1.91,2.06,38.4,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
3080000,3090,2,1,1,yes,yes,yes,no,no,0,no,unfurnished,Madurai,6,2020,Apartment,2024-07-07,79.7,2936733.0,996.76,6-15yrs,9.85921,78.14967,30.6,High Growth,2.07,3.8,0.92,0.1,0.8,54.8,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3080000,4500,2,1,2,yes,no,no,yes,no,1,no,semi-furnished,Coimbatore,4,2022,Independent House,2026-05-23,83.5,3515591.0,684.44,0-5yrs,11.06755,76.88359,38.5,High Growth,2.11,1.87,0.75,0.1,2.03,59.7,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3045000,3800,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,30,1996,Apartment,2025-07-04,84.9,2937317.0,801.32,16-30yrs,10.0005,78.0687,8.3,High Growth,3.66,4.5,2.47,1.95,4.17,1.5,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3010000,3090,3,1,2,no,no,no,no,no,0,no,semi-furnished,Coimbatore,11,2015,Independent House,2025-09-02,88.5,3597480.0,974.11,6-15yrs,11.02357,76.94786,35.4,High Growth,1.84,2.22,0.19,2.26,4.43,35.7,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
3010000,3240,3,1,2,yes,no,no,no,no,2,no,semi-furnished,Madurai,30,1996,Independent House,2026-01-28,79.7,2953643.0,929.01,16-30yrs,9.86667,78.13078,24.6,High Growth,2.35,1.66,1.29,1.19,2.44,47.5,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3010000,2835,2,1,1,yes,no,no,no,no,0,no,semi-furnished,Coimbatore,31,1995,Apartment,2026-06-23,90.6,3518773.0,1061.73,31-45yrs,11.0235,76.86876,15.8,High Growth,2.88,3.84,2.01,1.88,2.77,21.3,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
3010000,4600,2,1,1,yes,no,no,no,no,0,no,furnished,Madurai,19,2007,Independent House,2026-06-18,83.5,2937900.0,654.35,16-30yrs,9.9084,78.09305,33.4,High Growth,2.63,3.06,0.58,0.78,0.27,57.0,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3010000,5076,3,1,1,no,no,no,no,no,0,no,unfurnished,Madurai,9,2017,Independent House,2025-03-16,81.0,2953643.0,592.99,6-15yrs,9.96339,78.16057,28.9,High Growth,2.87,0.1,0.67,0.53,1.41,67.2,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3010000,3750,3,1,2,yes,no,no,no,no,0,no,unfurnished,Coimbatore,3,2023,Independent House,2024-07-07,90.0,3597480.0,802.67,0-5yrs,11.02508,77.04981,37.1,High Growth,3.21,2.64,0.63,1.81,3.68,29.6,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
3010000,3630,4,1,2,yes,no,no,no,no,3,no,semi-furnished,Coimbatore,31,1995,Independent House,2025-09-29,92.2,3705625.0,829.2,31-45yrs,10.97327,76.81864,24.3,High Growth,2.65,3.03,0.11,1.73,3.53,35.0,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
3003000,8050,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,40,1986,Independent House,2026-02-10,80.9,2938017.0,373.04,31-45yrs,9.93855,78.21106,46.7,High Growth,1.45,2.78,1.89,1.18,2.79,40.7,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2975000,4352,4,1,2,no,no,no,no,no,1,no,unfurnished,Coimbatore,37,1989,Independent House,2025-10-20,90.9,3710000.0,683.59,31-45yrs,10.93424,77.0174,35.5,High Growth,4.38,5.37,1.09,0.58,2.55,17.9,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
2961000,3000,2,1,2,yes,no,no,no,no,0,no,semi-furnished,Madurai,36,1990,Independent House,2025-11-24,77.0,2938717.0,987.0,31-45yrs,9.9826,78.04401,24.9,High Growth,2.07,2.0,0.56,1.85,4.08,37.9,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
